ItemIndex,ItemGroup,Name,ItemType,MediumGroup,LowGroup,Class,Job,Gender,IsPeriod,IsAutoActive,Limite,FunctionIndex,LevelLimite,SortIndex,CanDelete,UI_Category,Unlock
231103006,2311030,Police Vest_Cash,2,3,1,1,1,1,1,0,129600,3014009,0,275908100,0,6,0
231103101,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,1440,3014009,0,275908100,0,6,0
231103102,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,10080,3014009,0,275908100,0,6,0
231103103,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,21600,3014009,0,275908100,0,6,0
231103104,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,43200,3014009,0,275908100,0,6,0
231103105,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,72000,3014009,0,275908100,0,6,0
231103106,2311031,Navyseal Jacket_Cash,2,3,1,1,1,1,1,0,129600,3014009,0,275908100,0,6,0
231103201,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,1440,3014009,0,275908100,0,6,0
231103202,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,10080,3014009,0,275908100,0,6,0
231103203,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,21600,3014009,0,275908100,0,6,0
231103204,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,43200,3014009,0,275908100,0,6,0
231103205,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,72000,3014009,0,275908100,0,6,0
231103206,2311032,Forest Camo Vest_Cash,2,3,1,1,1,1,1,0,129600,3014009,0,275908100,0,6,0
231103301,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,1440,3014009,0,275908100,0,6,0
231103302,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,10080,3014009,0,275908100,0,6,0
231103303,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,21600,3014009,0,275908100,0,6,0
231103304,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,43200,3014009,0,275908100,0,6,0
231103305,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,72000,3014009,0,275908100,0,6,0
231103306,2311033,Sheriff Shirt_Cash,2,3,1,1,1,1,1,0,129600,3014009,0,275908100,0,6,0
231103401,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,1440,3030002,0,275908100,0,6,0
231103402,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,10080,3030002,0,275908100,0,6,0
231103403,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,21600,3030002,0,275908100,0,6,0
231103404,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,43200,3030002,0,275908100,0,6,0
231103405,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,72000,3030002,0,275908100,0,6,0
231103406,2311034,NOCS Jacket_A-Type,2,3,1,1,1,1,1,0,129600,3030002,0,275908100,0,6,0
231103501,2311035,Black Suit,2,3,1,1,1,1,1,0,1440,0,0,275908100,0,6,0
231103502,2311035,Black Suit,2,3,1,1,1,1,1,0,10080,0,0,275908100,0,6,0
231103503,2311035,Black Suit,2,3,1,1,1,1,1,0,21600,0,0,275908100,0,6,0
231103504,2311035,Black Suit,2,3,1,1,1,1,1,0,43200,0,0,275908100,0,6,0
231103505,2311035,Black Suit,2,3,1,1,1,1,1,0,72000,0,0,275908100,0,6,0
231103506,2311035,Black Suit,2,3,1,1,1,1,1,0,129600,0,0,275908100,0,6,0
231199701,2311997,Swap TEST_Body_S,2,3,1,1,1,1,1,1,1440,3030001,0,275908100,1,6,0
231199801,2311998,Reload TEST_Body_S,2,3,1,1,1,1,1,1,1440,3029001,0,275908100,1,6,0
231200101,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,1440,0,0,275908100,1,6,0
231200102,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,10080,0,0,275908100,1,6,0
231200103,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,21600,0,0,275908100,1,6,0
231200104,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,43200,0,0,275908100,1,6,0
231200105,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,72000,0,0,275908100,1,6,0
231200106,2312001,Tactical TankTop,2,3,1,2,1,2,1,1,129600,0,0,275908100,1,6,0
231200201,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,1440,0,0,275908100,1,6,0
231200202,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,10080,0,0,275908100,1,6,0
231200203,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,21600,0,0,275908100,1,6,0
231200204,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,43200,0,0,275908100,1,6,0
231200205,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,72000,0,0,275908100,1,6,0
231200206,2312002,SWAT Extreme TankTop,2,3,1,2,1,2,1,1,129600,0,0,275908100,1,6,0
231200301,2312003,swat_woman_2 Shirt,2,3,1,2,1,2,1,1,1440,0,0,275908100,1,6,0
231200302,2312003,swat_woman_2 Shirt,2,3,1,2,1,2,1,1,10080,0,0,275908100,1,6,0
231200303,2312003,swat_woman_2 Shirt,2,3,1,2,1,2,1,1,21600,0,0,275908100,1,6,0
231200304,2312003,swat_woman_2 Shirt,2,3,1,2,1,2,1,1,43200,0,0,275908100,1,6,0
231200305,2312003,swat_woman_2 Shirt,2,3,1,2,1,2,1,1,72000,0,0,275908100,1,6,0
231200501,2312005,Natural Hairband,2,3,1,2,1,2,1,0,1440,0,0,275908100,0,6,0
231200502,2312005,Natural Hairband,2,3,1,2,1,2,1,0,10080,0,0,275908100,0,6,0
231200503,2312005,Natural Hairband,2,3,1,2,1,2,1,0,21600,0,0,275908100,0,6,0
231200504,2312005,Natural Hairband,2,3,1,2,1,2,1,0,43200,0,0,275908100,0,6,0
231200505,2312005,Natural Hairband,2,3,1,2,1,2,1,0,72000,0,0,275908100,0,6,0
231200506,2312005,Natural Hairband,2,3,1,2,1,2,1,0,129600,0,0,275908100,0,6,0
231200701,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,1440,0,0,275908100,0,6,0
231200702,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,10080,0,0,275908100,0,6,0
231200703,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,21600,0,0,275908100,0,6,0
231200704,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,43200,0,0,275908100,0,6,0
231200705,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,72000,0,0,275908100,0,6,0
231200706,2312007,SWAT_Nurse Body,2,3,1,2,1,2,1,0,129600,0,0,275908100,0,6,0
231209901,2312099,Angelina Default Body,2,3,1,2,1,2,1,1,1440,0,0,275908100,1,6,0
231300101,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231300102,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,10080,0,0,279508000,1,6,0
231300103,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,21600,0,0,279508000,1,6,0
231300104,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,43200,0,0,279508000,1,6,0
231300105,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,72000,0,0,279508000,1,6,0
231300106,2313001,Prisoner Shirt,2,3,1,3,2,1,1,1,129600,0,0,279508000,1,6,0
231300201,2313002,Gangster_Default Body,2,3,1,3,2,1,1,1,0,0,0,279508000,0,6,0
231300301,2313003,Animal_Pig Body,2,3,1,3,2,1,1,1,60,0,0,279908100,1,6,0
231300401,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231300402,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231300403,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231300404,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231300405,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231300406,2313004,The Bulls(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231300501,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231300502,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231300503,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231300504,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231300505,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231300506,2313005,The Pride(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231300601,2313006,Romantic Wine,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231300602,2313006,Romantic Wine,2,3,1,3,2,1,1,1,10080,0,0,279508000,1,6,0
231300603,2313006,Romantic Wine,2,3,1,3,2,1,1,1,21600,0,0,279508000,1,6,0
231300604,2313006,Romantic Wine,2,3,1,3,2,1,1,1,43200,0,0,279508000,1,6,0
231300605,2313006,Romantic Wine,2,3,1,3,2,1,1,1,72000,0,0,279508000,1,6,0
231300606,2313006,Romantic Wine,2,3,1,3,2,1,1,1,129600,0,0,279508000,1,6,0
231300701,2313007,Riding Jacket,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231300702,2313007,Riding Jacket,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231300703,2313007,Riding Jacket,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231300704,2313007,Riding Jacket,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231300705,2313007,Riding Jacket,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231300706,2313007,Riding Jacket,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231300801,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231300802,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231300803,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231300804,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231300805,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231300806,2313008,Blitz(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231300901,2313009,Men Hunter,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231300902,2313009,Men Hunter,2,3,1,3,2,1,1,1,10080,0,0,279508000,1,6,0
231300903,2313009,Men Hunter,2,3,1,3,2,1,1,1,21600,0,0,279508000,1,6,0
231300904,2313009,Men Hunter,2,3,1,3,2,1,1,1,43200,0,0,279508000,1,6,0
231300905,2313009,Men Hunter,2,3,1,3,2,1,1,1,72000,0,0,279508000,1,6,0
231300906,2313009,Men Hunter,2,3,1,3,2,1,1,1,129600,0,0,279508000,1,6,0
231301001,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231301002,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231301003,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231301004,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231301005,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231301006,2313010,Black Star(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231301101,2313011,Mad's Body,2,3,1,3,2,1,1,1,60,0,0,279908100,1,6,0
231301201,2313012,Kim Black Body,2,3,1,3,2,1,1,1,60,3040001,0,279508000,1,6,0
231301301,2313013,White Tanktop,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231301302,2313013,White Tanktop,2,3,1,3,2,1,1,1,10080,0,0,279508000,1,6,0
231301303,2313013,White Tanktop,2,3,1,3,2,1,1,1,21600,0,0,279508000,1,6,0
231301304,2313013,White Tanktop,2,3,1,3,2,1,1,1,43200,0,0,279508000,1,6,0
231301305,2313013,White Tanktop,2,3,1,3,2,1,1,1,72000,0,0,279508000,1,6,0
231301306,2313013,White Tanktop,2,3,1,3,2,1,1,1,129600,0,0,279508000,1,6,0
231301401,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231301402,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231301403,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231301404,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231301405,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231301406,2313014,Fakefur Coat-A(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231301501,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231301502,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231301503,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231301504,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231301505,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231301506,2313015,Fakefur Coat-B(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231301601,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231301602,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231301603,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231301604,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231301605,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231301606,2313016,Fakefur Coat-C(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231301701,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,1440,3014002,0,279107900,1,6,1
231301702,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,10080,3014002,0,279107900,1,6,1
231301703,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,21600,3014002,0,279107900,1,6,1
231301704,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,43200,3014002,0,279107900,1,6,1
231301705,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,72000,3014002,0,279107900,1,6,1
231301706,2313017,Fakefur Coat-D(Achieve),2,3,1,3,2,1,1,1,129600,3014002,0,279107900,1,6,1
231301801,2313018,Animal_Duck Body,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231301901,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,1440,0,0,279908100,1,6,0
231301902,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,10080,0,0,279908100,1,6,0
231301903,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,21600,0,0,279908100,1,6,0
231301904,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,43200,0,0,279908100,1,6,0
231301905,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,72000,0,0,279908100,1,6,0
231301906,2313019,Rain dust Coat,2,3,1,3,2,1,1,1,129600,0,0,279908100,1,6,0
231302001,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,1440,0,0,279508000,1,6,0
231302002,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,10080,0,0,279508000,1,6,0
231302003,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,21600,0,0,279508000,1,6,0
231302004,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,43200,0,0,279508000,1,6,0
231302005,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,72000,0,0,279508000,1,6,0
231302006,2313020,Yellow Tanktop,2,3,1,3,2,1,1,1,129600,0,0,279508000,1,6,0
231302101,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302102,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302103,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302104,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302105,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302106,2313021,Green Sweatshirt,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302201,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302202,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302203,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302204,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302205,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302206,2313022,Desperado Shirt,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302301,2313023,Orange Jumper,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302302,2313023,Orange Jumper,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302303,2313023,Orange Jumper,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302304,2313023,Orange Jumper,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302305,2313023,Orange Jumper,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302306,2313023,Orange Jumper,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302401,2313024,Santa's Coat,2,3,1,3,2,1,1,1,1440,0,0,279908100,1,6,0
231302501,2313025,Padding Parka,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302502,2313025,Padding Parka,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302503,2313025,Padding Parka,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302504,2313025,Padding Parka,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302505,2313025,Padding Parka,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302506,2313025,Padding Parka,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302601,2313026,Check Parka,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302602,2313026,Check Parka,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302603,2313026,Check Parka,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302604,2313026,Check Parka,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302605,2313026,Check Parka,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302606,2313026,Check Parka,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302701,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,1440,0,0,279908100,0,6,0
231302702,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,10080,0,0,279908100,0,6,0
231302703,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,21600,0,0,279908100,0,6,0
231302704,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,43200,0,0,279908100,0,6,0
231302705,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,72000,0,0,279908100,0,6,0
231302706,2313027,Stud Punk Vest,2,3,1,3,2,1,1,0,129600,0,0,279908100,0,6,0
231302801,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302802,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302803,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302804,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302805,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302806,2313028,Black Star_Cash,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231302901,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231302902,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231302903,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231302904,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231302905,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231302906,2313029,The Pride_Cash,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231303001,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231303002,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231303003,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231303004,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231303005,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231303006,2313030,Blitz_Cash,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231303101,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,1440,3014009,0,279908100,0,6,0
231303102,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,10080,3014009,0,279908100,0,6,0
231303103,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,21600,3014009,0,279908100,0,6,0
231303104,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,43200,3014009,0,279908100,0,6,0
231303105,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,72000,3014009,0,279908100,0,6,0
231303106,2313031,The Bulls_Cash,2,3,1,3,2,1,1,0,129600,3014009,0,279908100,0,6,0
231303201,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,1440,3030002,0,279908100,0,6,0
231303202,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,10080,3030002,0,279908100,0,6,0
231303203,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,21600,3030002,0,279908100,0,6,0
231303204,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,43200,3030002,0,279908100,0,6,0
231303205,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,72000,3030002,0,279908100,0,6,0
231303206,2313032,Desperado Shirt_A-Type,2,3,1,3,2,1,1,0,129600,3030002,0,279908100,0,6,0
231303501,2313035,Classic Suit,2,3,1,3,2,1,1,0,1440,0,0,279908100,0,6,0
231303502,2313035,Classic Suit,2,3,1,3,2,1,1,0,10080,0,0,279908100,0,6,0
231303503,2313035,Classic Suit,2,3,1,3,2,1,1,0,21600,0,0,279908100,0,6,0
231303504,2313035,Classic Suit,2,3,1,3,2,1,1,0,43200,0,0,279908100,0,6,0
231303505,2313035,Classic Suit,2,3,1,3,2,1,1,0,72000,0,0,279908100,0,6,0
231303506,2313035,Classic Suit,2,3,1,3,2,1,1,0,129600,0,0,279908100,0,6,0
231399701,2313997,Swap TEST_Body_G,2,3,1,3,2,1,1,1,1440,3030001,0,279508000,1,6,0
231399801,2313998,Reload TEST_Body_G,2,3,1,3,2,1,1,1,1440,3029001,0,279508000,1,6,0
231399901,2313999,Blackman_Body,2,3,1,3,2,1,1,1,60,0,0,279908100,1,6,0
231400101,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,1440,0,0,279908100,1,6,0
231400102,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,10080,0,0,279908100,1,6,0
231400103,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,21600,0,0,279908100,1,6,0
231400104,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,43200,0,0,279908100,1,6,0
231400105,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,72000,0,0,279908100,1,6,0
231400106,2314001,Chic Club Fur Top,2,3,1,4,2,2,1,1,129600,0,0,279908100,1,6,0
231400201,2314002,Maya's Shirt,2,3,1,4,2,2,1,1,1440,0,0,279908100,1,6,0
231400202,2314002,Maya's Shirt,2,3,1,4,2,2,1,1,10080,0,0,279908100,1,6,0
231400203,2314002,Maya's Shirt,2,3,1,4,2,2,1,1,21600,0,0,279908100,1,6,0
231400204,2314002,Maya's Shirt,2,3,1,4,2,2,1,1,43200,0,0,279908100,1,6,0
231400205,2314002,Maya's Shirt,2,3,1,4,2,2,1,1,72000,0,0,279908100,1,6,0
231400301,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,1440,0,0,279908100,1,6,0
231400302,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,10080,0,0,279908100,1,6,0
231400303,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,21600,0,0,279908100,1,6,0
231400304,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,43200,0,0,279908100,1,6,0
231400305,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,72000,0,0,279908100,1,6,0
231400306,2314003,Jungle Tactics Top,2,3,1,4,2,2,1,1,129600,0,0,279908100,1,6,0
231400501,2314005,Bikini Top,2,3,1,4,2,2,1,0,1440,0,0,279908100,0,6,0
231400502,2314005,Bikini Top,2,3,1,4,2,2,1,0,10080,0,0,279908100,0,6,0
231400503,2314005,Bikini Top,2,3,1,4,2,2,1,0,21600,0,0,279908100,0,6,0
231400504,2314005,Bikini Top,2,3,1,4,2,2,1,0,43200,0,0,279908100,0,6,0
231400505,2314005,Bikini Top,2,3,1,4,2,2,1,0,72000,0,0,279908100,0,6,0
231400506,2314005,Bikini Top,2,3,1,4,2,2,1,0,129600,0,0,279908100,0,6,0
231400701,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,1440,0,0,279908100,0,6,0
231400702,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,10080,0,0,279908100,0,6,0
231400703,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,21600,0,0,279908100,0,6,0
231400704,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,43200,0,0,279908100,0,6,0
231400705,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,72000,0,0,279908100,0,6,0
231400706,2314007,Gangster_Nurse Body,2,3,1,4,2,2,1,0,129600,0,0,279908100,0,6,0
231409901,2314099,Jessica Default Body,2,3,1,4,2,2,1,1,1440,0,0,279908100,1,6,0
